source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe
2035201318744074496,298.0464074482344,0.10443068,34.04405726945116,0.12705736,0.29499525250315783,0.1416152,2.0830762,5.0438027,-2.2537851828347826,0.14233242,-4.512249905972515,0.16523115,1.0272123
2035201318744083712,298.0528365344153,0.09965929,34.04559475773762,0.112967774,0.048064782340330486,0.13424905,0.358027,6.3003726,-3.3151818962309023,0.14338486,-5.3576363012292045,0.1595491,1.0442508
2035201318744084224,298.05045855353154,0.2650031,34.045697723490164,0.3251519,0.06162145217452995,0.3907468,0.15770175,5.930188,-2.959548646526306,0.3926264,-5.1388910537819275,0.46241066,1.0496087
2035201318744096896,298.0509010836672,0.09672204,34.04766593859989,0.11751528,0.060907814728569355,0.13320658,0.45724326,5.0320697,-2.873546198625615,0.14002226,-4.130914649111208,0.16787365,1.018721
2035201318744097024,298.05051452607677,0.33078688,34.04745089891918,0.58829474,0.3407671767356765,0.5025882,0.67802465,5.418403,-3.212556086418802,0.5064681,-4.363321901448236,0.85365295,0.9627154
2035201318744097536,298.03980282686484,0.4183713,34.047579903907526,0.5605589,0.5775377459580103,0.62997264,0.91676635,13.225742,9.511082436413275,0.57557875,9.190189277720645,0.71987903,1.0124856
2035201318744100224,298.051464017836,0.7426998,34.047990337968564,0.977258,0.33833360816138314,1.1191965,0.30230045,6.0487986,-2.8857125443605467,1.2854745,-5.316072710424592,1.3710109,1.1342512
2035201318744107264,298.0433486532782,0.42608348,34.049172355786695,0.54087436,0.5866637709518042,0.64813656,0.9051546,4.1569896,-3.8759358916592634,0.62966967,-1.5025591172137234,0.7858307,1.011587
2035201318744117120,298.05440974807715,0.5676483,34.05078548544472,0.829362,0.9653431829780436,0.91483116,1.0552145,6.1890335,-2.482424036477931,0.7351947,-5.669365398296828,0.9362687,0.99198025
2035201318744140672,298.04843640774584,0.37248638,34.05475188658531,0.45562023,0.4411751865266709,0.5122306,0.86128247,5.631674,-0.9781473755838436,0.55784696,-5.546077892182628,0.617047,1.1759859
2035201318744150912,298.04550454051514,0.41110733,34.05638089606103,0.5439581,0.031060147807532648,0.6428514,0.048316218,7.463997,-3.205446791670503,0.63358945,-6.740649870527007,0.82269096,0.9932948
2035201318744172928,298.0482709020415,0.2847191,34.059387289930285,0.36644977,0.07392224948517655,0.4154647,0.17792666,5.0686755,-2.9752813060050416,0.4205175,-4.103556012749729,0.51201457,1.1049035
2035201318744803840,298.0443727531339,0.6213876,34.05184720281722,0.75167996,0.8224113709603256,0.92727286,0.88691413,5.258202,-1.2238650364422237,0.9143626,-5.11378965464839,1.2955014,0.9964073
2035201456183208704,298.06542489152133,0.2556584,34.075095014187106,0.30838886,0.2794376470957644,0.34897345,0.80074185,5.3705635,-2.8861393311417336,0.38220996,-4.52914502583744,0.4085289,0.97290623
2035201318752940800,298.0505986114022,0.34853852,34.04654972064148,0.40779257,0.3041906900269527,0.48899838,0.62206894,4.9986334,-2.863170702527653,0.5224007,-4.097388165006469,0.64374894,1.0137805
2035201318752941440,298.04911526765363,0.041910592,34.04684862928188,0.0516646,0.9424724097313668,0.059553675,15.825596,7.054169,0.25617140870275157,0.059483685,-7.049516291804886,0.069784254,1.1712826
2035201318752943104,298.0457104422157,0.06547731,34.04777334341283,0.07334831,0.2953043542332477,0.087676786,3.368102,4.4918375,-3.20622741261219,0.0911077,-3.1459038874898715,0.094511494,0.9904822
2035201318752944128,298.0524093985753,0.09268373,34.048231712083656,0.12101049,0.22431914221893093,0.13102555,1.7120259,7.2980113,-4.275661237478649,0.13254906,-5.914363300404888,0.1659138,1.0412228
2035201318752948608,298.04216097743506,0.022807205,34.05108326185681,0.027858702,0.24820265130824887,0.031552605,7.866312,8.410525,-2.5286985123705734,0.032039624,-8.021384949643636,0.03632787,0.9833342
2035201348773309696,298.0573236329643,0.120601326,34.058207055690936,0.1551778,0.32455745585449225,0.17424935,1.8626035,4.6870623,-2.94087531412615,0.17091557,-3.649630741187712,0.19639651,0.97320515
2035201348773310336,298.06305071539754,0.1695495,34.06152418077081,0.21766011,0.013649746654856177,0.24686016,0.055293437,4.260563,-1.1654891468381872,0.23651163,-4.098052227342686,0.27738908,0.9721901
2035201348774874112,298.0611095446644,0.054593366,34.05164502508244,0.066697285,1.1396387860969068,0.07492777,15.209831,5.712332,2.4978195795019404,0.075512625,-5.137278379829208,0.085109375,1.0899128
2035201353103851392,298.0586109623871,0.33478838,34.049895245103805,0.43642402,0.5663263286370239,0.48667702,1.1636595,4.6632705,-2.424379915831292,0.46561748,-3.983525360585437,0.5636513,0.9812659
2035201353103878400,298.0600543110481,0.4184731,34.054538669978086,0.5806659,0.5498818514320614,0.64689237,0.8500361,5.8442016,-3.104612920447795,0.6073989,-4.951370745711827,0.7136969,1.0700029
2035201353103882240,298.05672733137504,0.5050864,34.05501971800747,0.64395106,0.08503955625250928,0.7751054,0.10971354,6.824367,-2.831871496399126,0.78625596,-6.209065123584891,0.7859062,1.09251
2035201353103898368,298.06666752629,0.299252,34.05754485902202,0.364418,0.4197651756522764,0.41517648,1.0110524,6.3054504,-4.511207248224355,0.44427893,-4.405418580659603,0.49188858,1.0456032
2035201353103915776,298.06607786238766,0.36350957,34.06023366759076,0.48399445,0.7469837506304458,0.52565217,1.4210609,7.568869,-2.7426407775693145,0.5108906,-7.054480748670708,0.5876164,1.0294006
2035201353103925632,298.0587536675698,0.30181643,34.061763962628305,0.37066972,0.33519153384525363,0.42548212,0.7877923,6.1109233,-3.858021039603255,0.4330609,-4.739098720317914,0.49917185,1.121012
2035201353103927552,298.05946913911936,0.30087894,34.0620519325749,0.3711175,0.9063775683212002,0.42838442,2.1158042,2.6173801,1.7672949192527159,0.44126868,-1.9306338693930543,0.5357889,1.0683814
2035201353103932544,298.06277098432975,0.34799737,34.06285990546964,0.41798165,0.9189673811959591,0.5162976,1.7799181,9.25553,-5.705924240091862,0.5378169,-7.287474154921183,0.6043741,1.0862784
2035201353103933824,298.0549853201083,0.3743277,34.06314964892412,0.47599292,1.2654697593415585,0.5579402,2.26811,10.560712,-2.585357289279243,0.58404064,-10.239363499800342,0.67904645,1.1942487
2035201353103934976,298.05316039702035,0.13588753,34.063319437661995,0.18610176,0.12733382297243823,0.21059498,0.60463846,5.6506968,-2.9545341667981235,0.19778882,-4.816752438952069,0.24383181,1.0076658
2035201353103946624,298.0557237768884,0.5403539,34.06542017874103,0.7486629,0.8095823525267098,0.8098428,0.9996784,5.273486,-4.08391016013639,0.8796248,-3.336365496662591,1.1824802,1.0550172
2035201456183223552,298.0707526931296,0.23380329,34.07795061101956,0.29908493,0.1785256476402351,0.3419613,0.5220639,5.0006094,-1.0281463414132204,0.34806618,-4.893772356522383,0.39144838,0.97135156
2035201353103964800,298.059369571166,0.24239388,34.0692944361289,0.30999273,0.32333353630308526,0.34922308,0.92586535,4.2341585,-1.6038320953381981,0.33373058,-3.918650582780499,0.4028712,1.0100513
2035201353103969664,298.05928226917933,0.27941927,34.07009679511679,0.34584603,0.6646240279526747,0.346139,1.9201072,2.8692684,-0.7323540286692971,0.3805571,-2.774231274827902,0.40033916,1.0025002
